Zone Timestep,SURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 3:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 4:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 5:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 6:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Jun-27 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 06:10:00,4.462424543863047,4.462424543863047,4.462424543863047,4.462424543863047,8.666666666666668
2006-Jun-27 06:20:00,5.560843574232083,5.560843574232083,5.560843574232083,5.560843574232083,10.833333333333334
2006-Jun-27 06:30:00,6.669016522081238,6.669016522081238,6.669016522081238,6.669016522081238,13.0
2006-Jun-27 06:40:00,17.781453781175497,17.781453781175497,24.676637350676664,34.907501865996515,34.62128909027212
2006-Jun-27 06:50:00,28.002434833141987,28.002434833141987,44.365482454025354,70.04067511395687,57.63986043909122
2006-Jun-27 07:00:00,38.162335730613464,38.162335730613464,63.096077320477455,104.45510789462412,82.0506640630328
2006-Jun-27 07:10:00,49.89341350247823,49.89341350247823,90.53308197706903,161.542401439522,107.84334318352198
2006-Jun-27 07:20:00,60.121237467752394,60.121237467752394,107.75224643550531,195.4430290329942,135.00226287561713
2006-Jun-27 07:30:00,70.40689398372454,70.40689398372454,123.98395075052287,227.72074989690995,163.50655380403106
2006-Jun-27 07:40:00,77.94952962430422,77.94952962430422,151.45133699747035,301.03995065289797,204.287971042675
2006-Jun-27 07:50:00,86.55467392299906,86.55467392299906,187.4659180826592,402.63082415259316,250.63543176213318
2006-Jun-27 08:00:00,94.70043347608083,94.70043347608083,211.89974292977092,473.4459956627522,302.4215537469248
2006-Jun-27 08:10:00,105.32772253195088,105.32772253195088,247.46613531991903,578.6188106215416,359.4979886316682
2006-Jun-27 08:20:00,114.09743740453189,114.09743740453189,268.75280503836393,644.5115481496122,421.6958662791638
2006-Jun-27 08:30:00,123.22166299018792,123.22166299018792,288.6915744374415,707.188915227836,488.8262981175955
2006-Jun-27 08:40:00,127.26791185391669,127.26791185391669,295.68069189326377,738.1222795709072,524.249507739196
2006-Jun-27 08:50:00,127.22258236315038,127.22258236315038,294.0735172687547,748.5805839335,561.6786647801737
2006-Jun-27 09:00:00,127.39234071034053,127.39234071034053,292.04840589359895,756.1188702954119,600.9734776559687
2006-Jun-27 09:10:00,127.77811672353688,127.77811672353688,289.71541976512935,760.8155921598318,641.9854281627585
2006-Jun-27 09:20:00,128.37690017887718,128.37690017887718,287.16082091336006,762.6884611738249,684.5581919057194
2006-Jun-27 09:30:00,134.31941629578643,134.31941629578643,287.1946314397961,757.1512525757223,728.528082224249
2006-Jun-27 09:40:00,143.84914591401017,143.84914591401017,281.38920598316076,713.5427839402503,729.2112283269606
2006-Jun-27 09:50:00,156.5895863552834,156.5895863552834,277.30810205974876,663.4895444705293,724.44813651296
2006-Jun-27 10:00:00,168.51441111379398,168.51441111379398,270.5738223428015,601.4935614149132,714.5195899886851
2006-Jun-27 10:10:00,178.26789305612652,178.26789305612652,266.47142756655387,554.6700700288178,699.7245504028597
2006-Jun-27 10:20:00,191.23084037018106,191.23084037018106,260.24542638789876,486.09501795103176,680.3791741771173
2006-Jun-27 10:30:00,199.4071457764731,199.4071457764731,257.3749696015169,445.7675138205365,656.8157810080498
2006-Jun-27 10:40:00,201.63957536916803,201.63957536916803,256.9694304686906,433.9797733619602,672.9218265023002
2006-Jun-27 10:50:00,203.7055306202013,203.7055306202013,256.59900274644286,421.22674235673264,688.6969863349391
2006-Jun-27 11:00:00,205.60335876403917,205.60335876403917,256.27370518676395,407.4835632445425,704.1212108270793
2006-Jun-27 11:10:00,207.3317144969142,207.3317144969142,256.00495340781436,392.72619881114645,719.174966832102
2006-Jun-27 11:20:00,208.88992814046912,208.88992814046912,255.80584606939183,376.931351410756,733.8392881235733
2006-Jun-27 11:30:00,210.27865704399272,210.27865704399272,255.6917218010028,360.0766932088675,748.0958249672333
2006-Jun-27 11:40:00,209.81108507834114,209.81108507834114,253.54941857296566,339.1452251412152,754.6813556616091
2006-Jun-27 11:50:00,209.2304490938502,209.2304490938502,251.61022513174322,317.5930879433192,760.7731145031709
2006-Jun-27 12:00:00,208.5588765243836,208.5588765243836,249.90173651664583,295.4277305068668,766.3694103974888
2006-Jun-27 12:10:00,207.84268511436605,207.84268511436605,248.4732447411931,272.68078724437373,771.4695150580146
2006-Jun-27 12:20:00,207.19120137501577,207.19120137501577,247.428750515981,249.4507035103033,776.0736602804118
2006-Jun-27 12:30:00,206.88535667357775,206.88535667357775,247.01908782072235,226.03022599761954,780.1830333597054
2006-Jun-27 12:40:00,205.7228955820193,210.108647591923,245.73694452873377,205.7228955820193,778.2978081407036
2006-Jun-27 12:50:00,205.87773289804954,233.6548535277126,245.93229063361568,205.87773289804954,775.9209210308171
2006-Jun-27 13:00:00,206.83799951832927,257.60106559055214,247.1630545224825,206.83799951832927,773.0522648790579
2006-Jun-27 13:10:00,208.07928764494733,281.33950563285947,248.9729971611442,208.07928764494733,769.6926699677454
2006-Jun-27 13:20:00,209.37382653673095,304.63481223778086,251.15805369862719,209.37382653673095,765.8439034747161
2006-Jun-27 13:30:00,210.63145501716085,327.40585568489587,253.6320762620647,210.63145501716085,761.5086671475956
2006-Jun-27 13:40:00,210.10412612811592,346.82531106318635,254.28980630881597,210.10412612811592,750.4089504783416
2006-Jun-27 13:50:00,209.43403387208446,365.3098096437204,255.09379570879747,209.43403387208446,738.8639323567625
2006-Jun-27 14:00:00,208.61303997940868,382.8725469531886,256.02339224542305,208.61303997940868,726.8861353534194
2006-Jun-27 14:10:00,207.63733411042375,399.5302456087113,257.0627746879097,207.63733411042375,714.488846079566
2006-Jun-27 14:20:00,206.50527280659972,415.3013575973698,258.1990874551611,206.50527280659972,701.6860820046229
2006-Jun-27 14:30:00,205.21631050765978,430.2054294216379,259.42153223622,205.21631050765978,688.4925570112355
2006-Jun-27 14:40:00,204.07811475925092,439.47730941273676,259.82999110699353,204.07811475925092,667.4022274743576
2006-Jun-27 14:50:00,202.86786090692726,447.2775439900561,260.240313924739,202.86786090692726,646.4851800363551
2006-Jun-27 15:00:00,209.900218165574,432.8454543893086,262.09864692869866,209.900218165574,625.8132010579355
2006-Jun-27 15:10:00,207.5231726070761,435.832823457754,261.16687557408954,207.5231726070761,605.4564565055697
2006-Jun-27 15:20:00,205.06928205718236,437.74928153967744,260.1889451964099,205.06928205718236,585.4832824636903
2006-Jun-27 15:30:00,202.53528554888314,438.70868715529707,259.1612620013889,202.53528554888314,565.9599814711994
2006-Jun-27 15:40:00,189.19994785317814,407.986738891973,242.4657264498967,189.19994785317814,510.01112390367484
2006-Jun-27 15:50:00,175.63068290723083,374.39956515014967,224.90368201610346,175.63068290723083,455.41974292143874
2006-Jun-27 16:00:00,161.8402326006103,338.0960080398212,206.43064919097912,161.8402326006103,402.29161745171655
2006-Jun-27 16:10:00,148.2879773372849,270.28830559318084,179.8468149526051,148.2879773372849,350.7266514373743
2006-Jun-27 16:20:00,133.5176118667245,229.1809234132105,158.86486338695008,133.5176118667245,300.81856595722206
2006-Jun-27 16:30:00,118.65094675635027,186.15153658958462,136.99591503834802,118.65094675635027,252.65460922103128
2006-Jun-27 16:40:00,111.37824236882555,151.3607603505896,122.53928220203197,111.37824236882555,232.52893427342735
2006-Jun-27 16:50:00,102.85309950279353,138.44689984117818,113.0689799503646,102.85309950279353,212.65682803617102
2006-Jun-27 17:00:00,94.32034589924987,125.22000793264004,103.44747785224556,94.32034589924987,193.04949707416318
2006-Jun-27 17:10:00,85.78223182142507,111.69353748672619,93.66559713138926,85.78223182142507,173.71710922795899
2006-Jun-27 17:20:00,77.240506757944,97.87727501272748,83.71227310548298,77.240506757944,154.66876296756604
2006-Jun-27 17:30:00,68.69626883172145,83.77654051370732,73.5739437939339,68.69626883172145,135.91245982119338
2006-Jun-27 17:40:00,60.267095439083256,72.47479655451428,64.34320559069744,60.267095439083256,118.60873308808267
2006-Jun-27 17:50:00,51.80997318272694,60.920355536472236,54.952303501116205,51.80997318272694,101.36430572718247
2006-Jun-27 18:00:00,43.32127339097451,49.09044415139769,45.378355012207464,43.32127339097451,84.18037338553408
2006-Jun-27 18:10:00,34.83262176496887,36.6261253586536,35.49491855739742,34.83262176496887,67.05789925319553
2006-Jun-27 18:20:00,25.941614525669436,26.704714970710683,26.233393406046552,25.941614525669436,49.99761126912559
2006-Jun-27 18:30:00,17.07550882564299,17.07550882564299,17.07550882564299,17.07550882564299,33.0
2006-Jun-27 18:40:00,14.306603586417705,14.306603586417705,14.306603586417705,14.306603586417705,27.666666666666668
2006-Jun-27 18:50:00,11.548003454875257,11.548003454875257,11.548003454875257,11.548003454875257,22.333333333333336
2006-Jun-27 19:00:00,8.800176292983412,8.800176292983412,8.800176292983412,8.800176292983412,17.0
2006-Jun-27 19:10:00,6.038387240672688,6.50012022172531,6.2491261718956155,6.038387240672688,11.666666666666664
2006-Jun-27 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 06:10:00,7.211299731166569,7.211299731166569,7.915259073352007,8.76728543719905,14.000000000000002
2006-Jun-28 06:20:00,9.051132905355164,9.051132905355164,9.051132905355164,9.051132905355164,17.5
2006-Jun-28 06:30:00,10.839078275480915,10.839078275480915,10.839078275480915,10.839078275480915,21.0
2006-Jun-28 06:40:00,17.900680832491403,17.900680832491403,17.900680832491403,17.900680832491403,34.5
2006-Jun-28 06:50:00,24.997392724574745,24.997392724574745,24.997392724574745,24.997392724574745,47.99999999999999
2006-Jun-28 07:00:00,32.00363431117232,32.00363431117232,32.39450376714993,33.03794013544785,61.5
2006-Jun-28 07:10:00,38.890682011392435,38.890682011392435,39.91871596556301,41.705487266445985,75.00000000000001
2006-Jun-28 07:20:00,45.719612464355976,45.719612464355976,47.3870782717331,50.44092970492014,88.5
2006-Jun-28 07:30:00,52.577141168250265,52.577141168250265,54.64605737560265,58.63129948872006,102.0
2006-Jun-28 07:40:00,61.968789814869695,61.968789814869695,65.27652715496546,71.97149640770012,121.1988172787892
2006-Jun-28 07:50:00,71.31725525379318,71.31725525379318,75.70462465993252,85.01499962165587,140.46993649216455
2006-Jun-28 08:00:00,80.62716406249254,80.62716406249254,85.94996287169037,97.77077677812221,159.81181587569992
2006-Jun-28 08:10:00,89.90077694013682,89.90077694013682,96.03060807777682,110.2519148234992,179.22264231640054
2006-Jun-28 08:20:00,99.13882182146543,99.13882182146543,105.96186047270882,122.46993262789906,198.7003368897558
2006-Jun-28 08:30:00,108.34097924655919,108.34097924655919,115.75624200214239,134.4329512401465,218.24256115893513
2006-Jun-28 08:40:00,116.7488063782281,116.7488063782281,124.4956171198007,144.76986626273376,236.08450062714672
2006-Jun-28 08:50:00,125.12488923205962,125.12488923205962,133.14555114633825,154.91380991447718,253.97485198062319
2006-Jun-28 09:00:00,133.46690751758234,133.46690751758234,141.7098765999723,164.86043457193475,271.9109943187826
2006-Jun-28 09:10:00,141.7723310673557,141.7723310673557,150.19153889410208,174.60295717934636,289.8901192483192
2006-Jun-28 09:20:00,150.03842813698475,150.03842813698475,158.59281799706804,184.13250572615334,307.9092391844065
2006-Jun-28 09:30:00,158.26226654440737,158.26226654440737,166.9154947946643,193.43835570706636,325.965196178354
2006-Jun-28 09:40:00,163.94139109193873,163.94139109193873,186.38664567537677,256.83867989581245,375.89634145024
2006-Jun-28 09:50:00,173.9040207187821,173.9040207187821,202.4082328591425,293.62777080106633,428.2063437048552
2006-Jun-28 10:00:00,180.55696876017043,180.55696876017043,220.85742707134685,351.64720633804774,482.7239316908976
2006-Jun-28 10:10:00,189.9995636164133,189.9995636164133,234.6677225615997,380.90449300038404,539.2691872443129
2006-Jun-28 10:20:00,191.0699117447612,191.0699117447612,246.09895732154504,426.61303789347966,597.6541085637998
2006-Jun-28 10:30:00,199.51344348406212,199.51344348406212,257.48426206430855,446.5451436165221,657.6831969143278
2006-Jun-28 10:40:00,197.1677348226543,197.1677348226543,247.30908480573848,408.35462579313815,630.3974101721358
2006-Jun-28 10:50:00,205.97784527902706,205.97784527902706,243.1439659578113,359.32659147421396,601.0774600033642
2006-Jun-28 11:00:00,204.04519642465186,204.04519642465186,235.14732715794162,328.46378135970383,569.9143547495918
2006-Jun-28 11:10:00,201.84024405763236,201.84024405763236,227.53963896514227,300.25308086480067,537.1055654182788
2006-Jun-28 11:20:00,209.07141543252695,209.07141543252695,224.95512982516829,266.3501970110081,502.8543922789758
2006-Jun-28 11:30:00,221.72205766991067,221.72205766991067,228.13021973837084,243.0732939156025,467.3693152300521
2006-Jun-28 11:40:00,223.43900668865544,223.43900668865544,229.61905055937467,241.94087655567438,471.19842006462824
2006-Jun-28 11:50:00,225.10772477733482,225.10772477733482,231.115151942145,240.7075003240825,475.00196913838016
2006-Jun-28 12:00:00,226.72947032127996,226.72947032127996,232.6192133250272,239.3525788912487,478.77970188786605
2006-Jun-28 12:10:00,228.30671547677775,228.30671547677775,234.13333465234263,237.85726572190367,482.5314068924848
2006-Jun-28 12:20:00,229.84565136017775,229.84565136017775,235.66233905683092,236.20735456373885,486.2569222769268
2006-Jun-28 12:30:00,231.36329254506512,231.36329254506512,237.21753559736808,234.40377478408914,489.956136019313
2006-Jun-28 12:40:00,215.76572042934347,216.95460978939224,230.00242181039022,215.76572042934347,536.5100570792663
2006-Jun-28 12:50:00,205.1219521831818,220.0401294325963,227.22236802741762,205.1219521831818,582.9101414694416
2006-Jun-28 13:00:00,209.8139045681574,241.8969926690669,235.42086509677938,209.8139045681574,628.9070498065065
2006-Jun-28 13:10:00,214.60843266719377,267.45079382567445,244.04469246949202,214.60843266719377,674.2526110404451
2006-Jun-28 13:20:00,200.86094553448004,289.0015478127133,239.4515911650745,200.86094553448004,718.7006108000191
2006-Jun-28 13:30:00,206.4402340444345,324.82903657294,249.87882949615312,206.4402340444345,762.007574649107
2006-Jun-28 13:40:00,200.54574359551097,327.7895049277056,241.5541787123646,200.54574359551097,704.9198972568133
2006-Jun-28 13:50:00,194.56736173959044,326.3386899324023,233.08337934151402,194.56736173959044,648.3335604056753
2006-Jun-28 14:00:00,202.65513426231627,315.3252439859386,233.2280088113368,202.65513426231627,592.4706222598156
2006-Jun-28 14:10:00,195.48065862299592,302.5876396590505,223.01290310327394,195.48065862299592,537.5497090666477
2006-Jun-28 14:20:00,195.52550899555968,272.32991358384777,214.49935043986707,195.52550899555968,483.7853277463845
2006-Jun-28 14:30:00,187.57508221284047,249.8855652583389,202.5657039932123,187.57508221284047,431.38719075083975
2006-Jun-28 14:40:00,184.01317120444358,247.76413172957783,199.08466961041097,184.01317120444358,418.0415474476429
2006-Jun-28 14:50:00,180.3929767603051,245.06266238502513,195.5411793820264,180.3929767603051,404.8399191299429
2006-Jun-28 15:00:00,184.15694234203983,223.54479833595872,193.35951490881013,184.15694234203983,391.80536935283874
2006-Jun-28 15:10:00,179.74597483494912,218.28837290223413,188.78110017704952,179.74597483494912,378.9602371430749
2006-Jun-28 15:20:00,175.31625951043873,212.7036921205337,184.1506438292531,175.31625951043873,366.326067729869
2006-Jun-28 15:30:00,170.86944603144576,206.83641130921723,179.46901465662017,170.86944603144576,353.9235456114561
2006-Jun-28 15:40:00,163.18173784018404,198.7986797014519,171.82780245315456,163.18173784018404,337.0446580154153
2006-Jun-28 15:50:00,155.4482212964958,190.55464960400639,164.1247540822666,155.4482212964958,320.17838855926254
2006-Jun-28 16:00:00,147.67189799775684,182.11736969014368,156.3597022296365,147.67189799775684,303.3270695338604
2006-Jun-28 16:10:00,139.8556012777172,173.49860760819124,148.53234793978007,139.8556012777172,286.4929511942966
2006-Jun-28 16:20:00,132.00200864457705,164.7088189723962,140.64219851842932,132.00200864457705,269.6781954352361
2006-Jun-28 16:30:00,124.11365225675083,155.7570641794496,132.68848669116426,124.11365225675083,252.88486974034376
2006-Jun-28 16:40:00,117.30830366357586,191.34503071439792,137.92403190235706,117.30830366357586,250.9206454959044
2006-Jun-28 16:50:00,111.73692654994726,203.95097343633083,138.15608395505035,111.73692654994726,247.42600433908555
2006-Jun-28 17:00:00,105.93357492700054,217.0052962816584,138.70154712600993,105.93357492700054,242.3506011612463
2006-Jun-28 17:10:00,99.8957378676368,230.41785033803893,139.57706564669868,99.8957378676368,235.6500301324884
2006-Jun-28 17:20:00,95.29232026828967,272.32423238393517,150.76493135755422,95.29232026828967,227.28597110612202
2006-Jun-28 17:30:00,88.87798504176078,285.71577108138115,152.5282765583387,88.87798504176078,217.22631874308541
2006-Jun-28 17:40:00,78.8678995141969,250.98811335646266,136.32111623573962,78.8678995141969,185.39675278963048
2006-Jun-28 17:50:00,68.88887104603974,215.18324293086016,119.32633771169745,68.88887104603974,155.31058837916424
2006-Jun-28 18:00:00,57.238217727898984,153.4320904730853,91.5369306944465,57.238217727898984,127.002977534702
2006-Jun-28 18:10:00,47.547848039308825,116.07266406567354,72.81300336116581,47.547848039308825,100.50223804394882
2006-Jun-28 18:20:00,37.86486766543079,78.29406078447201,53.2825924803215,37.86486766543079,75.82977131229251
2006-Jun-28 18:30:00,27.453999732037385,29.932610746541958,28.429498092143536,27.453999732037385,53.0
2006-Jun-28 18:40:00,22.874846491056324,26.79868051467474,24.474852775724084,22.874846491056324,44.333333333333336
2006-Jun-28 18:50:00,18.281779225506554,25.473661862249692,21.32211047598814,18.281779225506554,35.66666666666667
2006-Jun-28 19:00:00,13.672698573206976,23.554373950517533,18.006433291118054,13.672698573206976,27.0
2006-Jun-28 19:10:00,9.071326781384686,21.35719073515063,14.664933717814762,9.071326781384686,18.333333333333332
2006-Jun-28 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-28 19:50:00,0.0,0.0,0.0,0.0,0.0
